10020,"Abbeville, LA",104,432928,463992,4.1
29940,"Lawrence, KS",176,799624,886608,12.93
29980,"Lawrenceburg, TN",88,319312,334952,4.76
30020,"Lawton, OK",256,919968,992784,6.06
30060,"Lebanon, MO",48,260256,284568,11.39
30100,"Lebanon, NH-VT",376,1339656,1397792,3.91
30140,"Lebanon, PA",248,962272,1068544,9.3
30220,"Levelland, TX",56,181768,183480,-1.05
30260,"Lewisburg, PA",80,332664,359576,8.56
30280,"Lewisburg, TN",48,214072,244936,13.9
30300,"Lewiston, ID-WA",128,463768,487104,4.25
30340,"Lewiston-Auburn, ME",224,830496,861616,3.7
30380,"Lewistown, PA",96,371816,373456,-0.2
30420,"Lexington, NE",64,212104,210960,-2.19
30460,"Lexington-Fayette, KY",1032,3267160,3776792,217.31
30500,"Lexington Park, MD",144,689568,841208,18.11
30580,"Liberal, KS",40,180176,183616,0.94
30620,"Lima, OH",264,867776,850648,-2.88
30660,"Lincoln, IL",64,249592,242440,-3.01
30700,"Lincoln, NE",624,2134384,2417256,50.43
30740,"Lincolnton, NC",144,510520,626120,27.8
30780,"Little Rock-North Little Rock-Conway, AR",1312,4883720,5598056,16.38
30820,"Lock Haven, PA",72,303024,313904,3.66
30860,"Logan, UT-ID",224,821776,1003536,37.58
30900,"Logansport, IN",88,327408,311728,-4.72
30940,"London, KY",104,421680,470792,13.11
30980,"Longview, TX",360,1552352,1714952,9.07
31020,"Longview, WA",192,743576,819280,8.75
31060,"Los Alamos, NM",32,146776,143600,-2.26
31100,"Los Angeles-Long Beach-Santa Ana, CA",23432,98925080,102630696,84.32
31140,"Louisville/Jefferson County, KY-IN",2544,9312312,10268528,14.79
31180,"Lubbock, TX",568,1997664,2279120,38.94
31260,"Lufkin, TX",136,640984,694168,8.91
31300,"Lumberton, NC",248,985272,1073344,9.26
31340,"Lynchburg, VA",480,1828272,2021072,10.8
31380,"Macomb, IL",80,263264,260896,-2.14
31420,"Macon, GA",480,1779872,1858344,2.67
31460,"Madera-Chowchilla, CA",184,985432,1206920,22.71
31500,"Madison, IN",56,253696,259424,1.06
31540,"Madison, WI",1000,4014120,4548744,27.94
31580,"Madisonville, KY",96,372152,375360,0.25
31620,"Magnolia, AR",40,204904,196416,-4.72
31660,"Malone, NY",112,408904,412792,1.1
31700,"Manchester-Nashua, NH",688,3046832,3205768,4.73
31740,"Manhattan, KS",208,872136,1016648,14.75
31820,"Manitowoc, WI",160,663240,651536,-2.12
31860,"Mankato-North Mankato, MN",184,685656,773920,13.68
31900,"Mansfield, OH",240,1031464,995800,-4.7
31920,"Marble Falls, TX",64,273432,342000,25.5
31940,"Marinette, WI-MI",168,549696,526224,-3.61
31980,"Marion, IN",128,587264,560488,-5.25
32020,"Marion, OH",144,529584,532008,-0.9
32060,"Marion-Herrin, IL",120,490408,530856,8.46
32100,"Marquette, MI",200,517112,536616,4.69
32140,"Marshall, MN",56,203496,206856,0.64
32180,"Marshall, MO",64,190112,186960,-1.98
32220,"Marshall, TX",112,496768,525048,5.25
32260,"Marshalltown, IA",80,314656,325184,3.01
32270,"Marshfield-Wisconsin Rapids, WI",136,604000,597992,-1.09
32280,"Martin, TN",88,279416,280168,0.17
32300,"Martinsville, VA",152,586848,543776,-7.54
32340,"Maryville, MO",40,175304,186960,3.51
32380,"Mason City, IA",112,434880,413992,-5.23
32420,"Mayagüez, PR",248,920464,850640,-8.54
32460,"Mayfield, KY",72,296208,296968,0.39
32500,"Maysville, KY",72,247216,250880,2.04
32540,"McAlester, OK",104,351552,366696,5.57
32580,"McAllen-Edinburg-Mission, TX",904,4552808,6198152,34.77
32620,"McComb, MS",88,420256,428280,2.4
32660,"McMinnville, TN",72,306264,318712,3.63
32700,"McPherson, KS",56,236480,233440,-1.65
32740,"Meadville, PA",184,722680,710120,-2.13
32780,"Medford, OR",328,1450248,1625648,10.35
32820,"Memphis, TN-MS-AR",2496,9642080,10528800,12.05
32860,"Menomonie, WI",64,318800,350856,11.44
32900,"Merced, CA",392,1689552,2046344,22.71
32940,"Meridian, MS",200,851280,859592,0.25
32980,"Merrill, WI",80,236984,229944,-2.95
33020,"Mexico, MO",56,206856,204232,-0.24
33060,"Miami, OK",72,265296,254784,-2.12
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",9752,40063608,44517080,416.85
33140,"Michigan City-La Porte, IN",232,880816,891736,-0.55
33180,"Middlesborough, KY",72,240392,229528,-4.19
33220,"Midland, MI",152,662376,669032,0.54
33260,"Midland, TX",216,928272,1094976,12.24
33300,"Milledgeville, GA",88,437592,441192,4.47
33340,"Milwaukee-Waukesha-West Allis, WI",3448,12006304,12447264,3.89
33380,"Minden, LA",88,334512,329656,-1.39
33420,"Mineral Wells, TX",72,216128,224888,3.3
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",6176,23754032,26238664,13.89
33500,"Minot, ND",128,539184,556320,3.55
33540,"Missoula, MT",160,766424,874392,11.98
33580,"Mitchell, SD",40,175096,182680,4.31
33620,"Moberly, MO",48,197304,203312,3.28
33660,"Mobile, AL",920,3199112,3303936,-1
33700,"Modesto, CA",752,3574688,4115624,16.06
33740,"Monroe, LA",368,1360400,1411528,6.16
33780,"Monroe, MI",312,1167528,1216168,4.62
33820,"Monroe, WI",64,269424,294736,8.49
33860,"Montgomery, AL",768,2772600,2996288,19.86
33940,"Montrose, CO",80,267504,330208,40.67
33980,"Morehead City, NC",312,474672,531752,7.36
34020,"Morgan City, LA",136,428312,437200,1.6
34060,"Morgantown, WV",256,889592,1037672,16.53
34100,"Morristown, TN",208,984384,1092864,10.78
34140,"Moscow, ID",56,279400,297952,6.38
34180,"Moses Lake, WA",128,597712,712960,15.3
34220,"Moultrie, GA",80,336384,363984,7.39
34260,"Mountain Home, AR",72,306920,332104,8.46
34300,"Mountain Home, ID",40,232928,216304,-2.97
34340,"Mount Airy, NC",176,569608,589384,4
34380,"Mount Pleasant, MI",120,506672,562488,10.94
34420,"Mount Pleasant, TX",64,224944,258672,12.71
34460,"Mount Sterling, KY",88,321376,355168,11.15
34500,"Mount Vernon, IL",112,389312,378272,-3.39
34540,"Mount Vernon, OH",96,435856,487368,12.16
34580,"Mount Vernon-Anacortes, WA",240,824136,935208,11.14
34620,"Muncie, IN",240,950112,941368,-1.48
34660,"Murray, KY",72,273456,297528,7.55
34700,"Muscatine, IA",104,431248,433056,0.15
34740,"Muskegon-Norton Shores, MI",344,1361664,1377504,1.41
34780,"Muskogee, OK",128,555776,567920,2.22
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",576,1572464,2154328,57.06
34860,"Nacogdoches, TX",104,473576,516192,8.34
34900,"Napa, CA",320,994752,1091872,18.65
34940,"Naples-Marco Island, FL",592,2011264,2572160,25.99
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2904,10494912,12719472,26.49
35020,"Natchez, MS-LA",112,436480,424952,-4.32
35060,"Natchitoches, LA",72,312616,316528,0.08
35100,"New Bern, NC",232,917896,1014416,9.49
35140,"Newberry, SC",64,287824,300064,4.88
35220,"New Castle, IN",104,388096,395696,1.84
35260,"New Castle, PA",224,756576,728864,-4.86
35300,"New Haven-Milford, CT",1520,6591944,6899816,4.6
35340,"New Iberia, LA",128,586120,585920,-0.77
35380,"New Orleans-Metairie-Kenner, LA",3184,10532272,9342112,-12.28
35420,"New Philadelphia-Dover, OH",168,727368,740656,2.36
35460,"Newport, TN",72,268408,285296,0.49
35500,"Newton, IA",72,297832,294736,-0.39
35580,"New Ulm, MN",64,215328,207144,-3.85
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36344,146595408,151176872,11.19
35660,"Niles-Benton Harbor, MI",392,1299928,1254504,-3.47
35700,"Nogales, AZ",80,307032,379360,18.31
35740,"Norfolk, NE",104,396400,386168,-3.02
35820,"North Platte, NE",80,287496,300720,4.21
35840,"North Port-Bradenton-Sarasota, FL",1392,4720000,5618248,51.72
35860,"North Vernon, IN",48,220464,228200,2.64
35900,"North Wilkesboro, NC",112,525160,554720,5.25
35940,"Norwalk, OH",104,475576,477008,0.04
35980,"Norwich-New London, CT",528,2072736,2192440,7.1
36020,"Oak Harbor, WA",176,572568,628048,7.98
36060,"Oak Hill, WV",96,380744,368312,-2.14
36100,"Ocala, FL",504,2071032,2650384,29.41
36140,"Ocean City, NJ",264,818584,778120,-6.42
36180,"Ocean Pines, MD",136,372480,411632,9.21
36220,"Odessa, TX",224,968992,1097040,12.98
36260,"Ogden-Clearfield, UT",848,3541288,4377472,31.43
36300,"Ogdensburg-Massena, NY",224,895360,895552,1.52
36340,"Oil City, PA",128,460072,439872,-5.2
36380,"Okeechobee, FL",96,286920,319968,12.58
36420,"Oklahoma City, OK",2904,8764424,10023896,19.45
36460,"Olean, NY",168,670960,642536,-9.48
36500,"Olympia, WA",400,1659136,2018112,25.29
36540,"Omaha-Council Bluffs, NE-IA",2040,6137488,6922800,577.72
36580,"Oneonta, NY",136,493552,498072,4.53
36620,"Ontario, OR-ID",96,417616,431488,2.17
36660,"Opelousas-Eunice, LA",152,701352,667072,-3.89
36700,"Orangeburg, SC",160,732096,740008,0.47
36740,"Orlando-Kissimmee-Sanford, FL",3120,13156048,17075288,33.23
36780,"Oshkosh-Neenah, WI",328,1253992,1335952,4.58
36820,"Oskaloosa, IA",56,178552,179048,0.41
36860,"Ottawa-Streator, IL",320,1225440,1239264,0.89
36900,"Ottumwa, IA",88,288536,285000,-1.24
36940,"Owatonna, MN",64,269472,292608,7.93
36980,"Owensboro, KY",232,878880,918016,3.49
37020,"Owosso, MI",136,573560,565184,-1.72
37060,"Oxford, MS",80,309496,378808,23.28
37100,"Oxnard-Thousand Oaks-Ventura, CA",1392,6025632,6586544,37.24
37140,"Paducah, KY-IL",208,790184,790096,-1.98
37220,"Pahrump, NV",80,260192,351568,26.46
37260,"Palatka, FL",136,563344,594912,5.19
37300,"Palestine, TX",88,440912,467664,7.95
37340,"Palm Bay-Melbourne-Titusville, FL",912,3810408,4347008,12.85
37380,"Palm Coast, FL",168,398544,765568,125.63
37420,"Pampa, TX",64,189032,187712,0.52
37460,"Panama City-Lynn Haven-Panama City Beach, FL",352,1186160,1350816,14.19
37500,"Paragould, AR",72,299064,336720,10.44
37540,"Paris, TN",72,248888,258640,2.27
37580,"Paris, TX",96,387944,398344,1.82
37620,"Parkersburg-Marietta-Vienna, WV-OH",368,1316640,1296448,-2.34
37660,"Parsons, KS",64,182568,172856,-6.05
37700,"Pascagoula, MS",272,1205328,1297968,3.46
37740,"Payson, AZ",128,410408,428776,5.55
37780,"Pecos, TX",40,105128,110264,3.14
37800,"Pella, IA",64,256384,266472,2.04
37820,"Pendleton-Hermiston, OR",136,652408,696496,5.01
37860,"Pensacola-Ferry Pass-Brent, FL",784,3297344,3591928,8.32
37900,"Peoria, IL",752,2935272,3033488,2.02
37940,"Peru, IN",80,288680,295224,14.45
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11816,45490632,47722744,5.58
38020,"Phoenix Lake-Cedar Ridge, CA",88,436176,442920,-3.97
38060,"Phoenix-Mesa-Glendale, AZ",7928,26015080,33543096,2312.86
38100,"Picayune, MS",72,388168,446672,14.32
38180,"Pierre, SD",40,154040,159904,5.46
38200,"Pierre Part, LA",48,186744,187368,-0.13
38220,"Pine Bluff, AR",240,858648,802064,-7.51
38260,"Pittsburg, KS",88,305968,313072,1.32
38300,"Pittsburgh, PA",5688,19449760,18850280,-4.17
38340,"Pittsfield, MA",312,1079376,1049752,-1.78
38380,"Plainview, TX",72,292904,290184,-1.67
38420,"Platteville, WI",96,396720,409664,2.87
38460,"Plattsburgh, NY",152,639056,657024,8.82
38500,"Plymouth, IN",96,361008,376408,4.35
38540,"Pocatello, ID",192,664808,725248,7.11
38580,"Point Pleasant, WV-OH",104,456024,466064,2.22
38620,"Ponca City, OK",88,384688,372496,-3.36
38660,"Ponce, PR",520,2119504,1945176,-7.93
38700,"Pontiac, IL",80,317880,311600,-2.22
38740,"Poplar Bluff, MO",80,326912,342352,3.58
38780,"Portales, NM",40,144176,158768,10.11
38820,"Port Angeles, WA",176,513472,571232,9.73
38860,"Portland-South Portland-Biddeford, ME",936,3900008,4112784,5.77
38900,"Portland-Vancouver-Hillsboro, OR-WA",3928,15423136,17808072,18.78
38940,"Port St. Lucie, FL",648,2555696,3392856,31.17
39020,"Portsmouth, OH",160,633744,635992,-0.16
39060,"Pottsville, PA",320,1202168,1186312,-1.63
39100,"Poughkeepsie-Newburgh-Middletown, NY",1264,4971376,5362408,8.3
39140,"Prescott, AZ",336,1339016,1688264,24.27
39220,"Price, UT",40,164232,171224,4.48
39260,"Prineville, OR",32,153400,167824,10.44
39300,"Providence-New Bedford-Fall River, RI-MA",2960,12663416,12806816,0.68
39340,"Provo-Orem, UT",1040,3014200,4214480,1741.06
39380,"Pueblo, CO",440,1131896,1272504,19.13
39420,"Pullman, WA",80,325936,358208,9.07
39460,"Punta Gorda, FL",312,1132944,1279824,15.22
39500,"Quincy, IL-MO",176,630000,618512,-2.34
39540,"Racine, WI",360,1510800,1563264,4.96
39580,"Raleigh-Cary, NC",1792,6377424,9043920,201.47
39660,"Rapid City, SD",224,902760,1011056,10.89
39700,"Raymondville, TX",48,160632,177072,5.79
39740,"Reading, PA",720,2989008,3291536,9.8
39780,"Red Bluff, CA",88,448480,507704,12.61
39820,"Redding, CA",384,1305968,1417784,9.47
39860,"Red Wing, MN",80,353136,369464,4.66
39900,"Reno-Sparks, NV",904,2743112,3403336,245.43
39940,"Rexburg, ID",72,314432,406224,29.74
39980,"Richmond, IN",136,568752,551336,-2.68
40060,"Richmond, VA",2440,8776400,10066008,16.15
40080,"Richmond-Berea, KY",184,699696,799776,15.16
40100,"Rio Grande City-Roma, TX",120,428584,487744,15.27
40140,"Riverside-San Bernardino-Ontario, CA",6576,26038416,33798808,114.7
40180,"Riverton, WY",80,286440,320984,11.51
40220,"Roanoke, VA",520,2307000,2469656,7.57
40260,"Roanoke Rapids, NC",136,635976,614320,-2.77
40300,"Rochelle, IL",88,408008,427976,4.38
40340,"Rochester, MN",352,1309016,1488088,13.82
40380,"Rochester, NY",2136,8303432,8434584,11.85
40420,"Rockford, IL",672,2561824,2795448,6.5
40460,"Rockingham, NC",88,372784,373112,-0.22
40500,"Rockland, ME",88,317048,317888,-0.33
40540,"Rock Springs, WY",96,300984,350448,15.73
40580,"Rocky Mount, NC",256,1143928,1219136,9.07
40620,"Rolla, MO",80,318600,361248,13.06
40660,"Rome, GA",160,724936,770536,6.53
40700,"Roseburg, OR",184,803000,861336,6.13
40740,"Roswell, NM",128,490984,525160,6.44
40760,"Ruidoso, NM",40,154992,163976,4.92
40780,"Russellville, AR",136,604808,671512,10.59
40820,"Ruston, LA",120,463288,504072,8.2
40860,"Rutland, VT",160,507056,493136,-2.29
40900,"Sacramento--Arden-Arcade--Roseville, CA",3888,14374688,17193016,1733.45
40940,"Safford, AZ",96,336120,365256,10.29
40980,"Saginaw-Saginaw Township North, MI",448,1680408,1601352,-6.26
41060,"St. Cloud, MN",304,1339544,1512744,13.99
41100,"St. George, UT",168,722600,1104920,53.23
41140,"St. Joseph, MO-KS",272,990800,1018632,2.71
41180,"St. Louis, MO-IL",4960,21590904,22503168,25.76
41220,"St. Marys, GA",88,349280,404104,13.04
41260,"St. Marys, PA",72,281272,255568,-7.49
41420,"Salem, OR",560,2778096,3125904,10.98
41460,"Salina, KS",112,478104,493576,3.71
41500,"Salinas, CA",752,3214000,3320456,3.13
41540,"Salisbury, MD",216,875040,1001624,11.46
41580,"Salisbury, NC",240,1042968,1107424,5.16
41620,"Salt Lake City, UT",1888,7751200,8993576,33.8
41660,"San Angelo, TX",208,846240,894584,2.94
41700,"San Antonio-New Braunfels, TX",3656,13692600,17140064,188.94
41740,"San Diego-Carlsbad-San Marcos, CA",5024,22510560,24762504,24.22
41780,"Sandusky, OH",152,637024,616632,-3.69
41820,"Sanford, NC",104,393568,462928,16.89
41860,"San Francisco-Oakland-Fremont, CA",7840,32989728,34683128,453.1
41900,"San Germán-Cabo Rojo, PR",248,1089616,1099696,-2.59
41940,"San Jose-Sunnyvale-Santa Clara, CA",3064,13887952,14695288,98.9
41980,"San Juan-Caguas-Guaynabo, PR",4976,20072032,19831240,1.34
42020,"San Luis Obispo-Paso Robles, CA",432,1973968,2157096,8.24
42060,"Santa Barbara-Santa Maria-Goleta, CA",720,3194320,3391160,6.9
42100,"Santa Cruz-Watsonville, CA",424,2044952,2099056,3.55
42140,"Santa Fe, NM",400,1034408,1153360,16.37
42180,"Santa Isabel, PR",48,173296,186192,6.35
42220,"Santa Rosa-Petaluma, CA",800,3668688,3871024,4.52
42300,"Sault Ste. Marie, MI",128,308344,308160,1.39
42340,"Savannah, GA",712,2346536,2780888,15.29
42380,"Sayre, PA",112,502032,500976,-0.37
42420,"Scottsbluff, NE",96,302136,301280,-2.29
42460,"Scottsboro, AL",88,431056,425816,-1.83
42500,"Scottsburg, IN",40,183808,193448,5.11
42540,"Scranton--Wilkes-Barre, PA",1360,4486320,4509048,-0.92
42580,"Seaford, DE",432,1252064,1577160,25.86
42620,"Searcy, AR",104,537328,616608,14.58
42660,"Seattle-Tacoma-Bellevue, WA",5768,24351536,27518472,65.88
42680,"Sebastian-Vero Beach, FL",248,903032,1104224,16.01
42700,"Sebring, FL",216,699144,790288,7.36
42740,"Sedalia, MO",88,315344,337608,6.87
42780,"Selinsgrove, PA",64,300048,317616,5.62
42820,"Selma, AL",120,370888,350560,-5.16
42860,"Seneca, SC",120,529592,594184,12.78
42900,"Seneca Falls, NY",80,266568,282008,5.24
42940,"Sevierville, TN",144,569616,719112,19
42980,"Seymour, IN",80,331176,339008,0.6
43060,"Shawnee, OK",128,524096,555536,4.97
43100,"Sheboygan, WI",216,901320,924056,2.35
43140,"Shelby, NC",176,768960,784624,2.5
43180,"Shelbyville, TN",72,300864,360464,18.57
43220,"Shelton, WA",112,395544,485592,20.2
43260,"Sheridan, WY",48,212504,232928,8.59
43300,"Sherman-Denison, TX",208,884592,967016,7.87
43320,"Show Low, AZ",248,779608,859592,10.4
43340,"Shreveport-Bossier City, LA",744,3007848,3188832,1.86
43380,"Sidney, OH",80,386344,395384,2.48
43420,"Sierra Vista-Douglas, AZ",256,941920,1050768,12.06
43460,"Sikeston, MO",80,323496,313528,-2.37
43500,"Silver City, NM",64,248032,236112,-6.12
43540,"Silverthorne, CO",40,188464,223952,19.77
43580,"Sioux City, IA-NE-SD",280,1144000,1148616,-0.52
43620,"Sioux Falls, SD",456,1497208,1826088,39.97
43660,"Snyder, TX",32,130928,135368,1.98
43700,"Somerset, KY",112,450216,504504,10.87
43740,"Somerset, PA",168,640424,621936,-3.78
43780,"South Bend-Mishawaka, IN-MI",688,2533360,2553792,-0.67
43860,"Southern Pines-Pinehurst, NC",144,598216,705976,17.89
43900,"Spartanburg, SC",552,2031536,2274456,10.33
43940,"Spearfish, SD",40,174440,192776,10.72
43980,"Spencer, IA",32,138952,133336,-5.72
44020,"Spirit Lake, IA",40,131432,133336,0.91
44060,"Spokane, WA",840,3343712,3769768,13.27
44100,"Springfield, IL",448,1611656,1681360,3.55
44140,"Springfield, MA",1256,5440560,5543536,22.58
44180,"Springfield, MO",728,2947624,3493696,18.84
44220,"Springfield, OH",352,1157928,1106664,-4.57
44260,"Starkville, MS",64,343360,381368,12.49
44300,"State College, PA",248,1085312,1231920,13.4
44340,"Statesboro, GA",96,447664,561736,24.72
44380,"Statesville-Mooresville, NC",352,981040,1275496,37.08
44420,"Staunton-Waynesboro, VA",192,871664,948016,6.84
44500,"Stephenville, TX",64,263792,303120,17.8
44540,"Sterling, CO",48,164528,181672,9.76
44580,"Sterling, IL",144,485296,467984,-3.11
44600,"Steubenville-Weirton, OH-WV",296,1055840,995632,-6.29
44620,"Stevens Point, WI",112,537448,560152,3.32
44660,"Stillwater, OK",136,545608,618800,11.64
44700,"Stockton, CA",1112,4509272,5482448,27.96
44740,"Storm Lake, IA",48,163336,162080,-3.52
44780,"Sturgis, MI",136,499288,490360,-1.41
44860,"Sulphur Springs, TX",72,255680,281288,9.4
44900,"Summerville, GA",48,203416,208120,3.79
44940,"Sumter, SC",184,837480,859648,2.03
44980,"Sunbury, PA",192,758944,756224,-1.56
45000,"Susanville, CA",72,270624,279160,3.99
45020,"Sweetwater, TX",40,126440,121728,-4.03
45060,"Syracuse, NY",1488,5201136,5300616,1.97
45140,"Tahlequah, OK",72,339736,375896,10.7
45180,"Talladega-Sylacauga, AL",176,645624,658328,1.76
45220,"Tallahassee, FL",688,2562072,2939304,44.24
45260,"Tallulah, LA",40,109792,96744,-12.11
45300,"Tampa-St. Petersburg-Clearwater, FL",5968,19168304,22265944,105.64
45340,"Taos, NM",48,239896,263496,8.31
45380,"Taylorville, IL",80,283080,278400,-1.91
45460,"Terre Haute, IN",352,1367624,1379400,-0.06
45500,"Texarkana, TX-Texarkana, AR",240,1038016,1088216,2.91
45520,"The Dalles, OR",64,190376,201704,5.49
45540,"The Villages, FL",152,426696,747360,214.94
45580,"Thomaston, GA",56,222088,217224,-1.42
45620,"Thomasville, GA",88,342384,357760,3.1
45640,"Thomasville-Lexington, NC",272,1178072,1303024,15.24
45660,"Tiffin, OH",112,469304,453960,-3.25
45700,"Tifton, GA",72,306984,320944,2.95
45740,"Toccoa, GA",40,203480,209400,3.31
45780,"Toledo, OH",1424,5273592,5211432,-1.84
45820,"Topeka, KS",456,1796568,1870960,3.17
45860,"Torrington, CT",408,1457232,1519416,4
45900,"Traverse City, MI",280,1050648,1146976,6.27
45940,"Trenton-Ewing, NJ",616,2806128,2932104,3.74
45980,"Troy, AL",64,237520,263192,6.11
46020,"Truckee-Grass Valley, CA",160,736368,790112,8.24
46060,"Tucson, AZ",1928,6749640,7842104,4099.49
46100,"Tullahoma, TN",184,744048,801680,9.11
46140,"Tulsa, OK",2176,6877008,7499824,11.78
46180,"Tupelo, MS",240,1001976,1090144,8.56
46220,"Tuscaloosa, AL",448,1544952,1755688,14.43
46260,"Tuskegee, AL",96,192672,171616,-11.43
46300,"Twin Falls, ID",152,661496,796832,17.98
46340,"Tyler, TX",328,1398888,1677712,15.95
46380,"Ukiah, CA",168,690048,702728,1.64
46420,"Union, SC",72,239520,231688,-2.76
46460,"Union City, TN-KY",96,321736,308960,-3.82
46500,"Urbana, OH",80,311216,320776,3.55
46540,"Utica-Rome, NY",744,2400096,2395176,-0.86
46580,"Utuado, PR",64,282816,265192,-6.84
46620,"Uvalde, TX",40,207352,211240,2.7
46660,"Valdosta, GA",272,956608,1116704,16.46
46700,"Vallejo-Fairfield, CA",768,3155960,3306752,6.88
46740,"Valley, AL",72,292736,273720,-8.62
46780,"Van Wert, OH",72,237152,229952,-3.27
46820,"Vermillion, SD",24,108304,110912,2.48
46860,"Vernal, UT",48,201328,260704,29.46
46900,"Vernon, TX",32,117432,108280,-10.25
46980,"Vicksburg, MS",96,397344,390184,-2.26
47020,"Victoria, TX",248,893160,923072,2.11
47080,"Vidalia, GA",72,274928,290768,5.69
47180,"Vincennes, IN",80,314104,307520,-2.9
47220,"Vineland-Millville-Bridgeton, NJ",280,1171544,1255184,15.77
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",3368,12615264,13373464,10.26
47300,"Visalia-Porterville, CA",624,2944200,3537432,21.15
47340,"Wabash, IN",64,279744,263104,-5.96
47380,"Waco, TX",408,1708216,1879248,12.68
47420,"Wahpeton, ND-MN",64,201016,183176,-8.72
47460,"Walla Walla, WA",96,441416,470248,5.83
47500,"Walterboro, SC",80,306096,311136,-1.16
47540,"Wapakoneta, OH",88,369824,367592,-1.12
47580,"Warner Robins, GA",184,885984,1119200,25.36
47620,"Warren, PA",104,350272,334520,-5
47660,"Warrensburg, MO",72,386104,420760,6.29
47700,"Warsaw, IN",152,592416,618864,3.48
47780,"Washington, IN",56,238520,253184,4.51
47820,"Washington, NC",88,359384,382072,6.2
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10792,38371512,44657360,197.34
47920,"Washington Court House, OH",56,227768,232240,1.87
47940,"Waterloo-Cedar Falls, IA",400,1309744,1342552,1.37
47980,"Watertown, SD",72,251512,265040,5.95
48020,"Watertown-Fort Atkinson, WI",160,606808,669488,10
48060,"Watertown-Fort Drum, NY",208,893728,929832,7.73
48100,"Wauchula, FL",48,214832,221848,0.05
48140,"Wausau, WI",216,1007256,1072504,5.17
48180,"Waycross, GA",104,408968,440560,4.21
48220,"Weatherford, OK",40,209184,219752,4.26
48300,"Wenatchee-East Wenatchee, WA",176,793592,887072,12.23
48460,"West Plains, MO",64,298160,323200,8.4
48500,"West Point, MS",40,175848,165072,-6.86
48540,"Wheeling, WV-OH",376,1225656,1183600,-4.83
48580,"Whitewater, WI",176,735136,817824,13.06
48620,"Wichita, KS",1192,4569408,4984488,10.37
48660,"Wichita Falls, TX",344,1212760,1210448,-0.88
48700,"Williamsport, PA",232,960024,928888,-3.23
48740,"Willimantic, CT",200,872808,947424,8.38
48780,"Williston, ND",56,158032,179184,10.86
48820,"Willmar, MN",96,329544,337912,1.89
48900,"Wilmington, NC",752,2196072,2898520,32.99
48940,"Wilmington, OH",72,323744,336320,3.15
48980,"Wilson, NC",152,590488,649872,7.21
49020,"Winchester, VA-WV",192,823976,1027776,24.85
49060,"Winfield, KS",88,290488,290488,-0.45
49100,"Winona, MN",80,399968,411688,3.14
49180,"Winston-Salem, NC",928,3376768,3821736,14.79
49260,"Woodward, OK",40,147912,160648,8.34
49300,"Wooster, OH",256,892440,916160,1.64
49340,"Worcester, MA",1376,6000320,6388416,6.05
49380,"Worthington, MN",48,166656,171024,1.52
49420,"Yakima, WA",360,1780640,1945848,9.78
49460,"Yankton, SD",40,173256,179504,3.09
49500,"Yauco, PR",256,944704,858664,-8.07
49540,"Yazoo City, MS",48,225152,224520,-3.62
49620,"York-Hanover, PA",720,3054304,3479776,12.96
49660,"Youngstown-Warren-Boardman, OH-PA",1240,4824352,4526184,-8.02
49700,"Yuba City, CA",280,1113568,1335136,25.29
49740,"Yuma, AZ",440,1279960,1566008,35.33
49780,"Zanesville, OH",152,676408,688592,1.2
